name,url,extents
doi1m2011_44114h2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h2ne_usda.tif,"[-114.1875,44.9375,-114.1250,45.0000]"
doi1m2011_44114h2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h2nw_usda.tif,"[-114.2500,44.9375,-114.1875,45.0000]"
doi1m2011_44114h2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h2se_usda.tif,"[-114.1875,44.8750,-114.1250,44.9375]"
doi1m2011_44114h2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h2sw_usda.tif,"[-114.2500,44.8750,-114.1875,44.9375]"
doi1m2011_44114h3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h3ne_usda.tif,"[-114.3125,44.9375,-114.2500,45.0000]"
doi1m2011_44114h3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h3nw_usda.tif,"[-114.3750,44.9375,-114.3125,45.0000]"
doi1m2011_44114h3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h3se_usda.tif,"[-114.3125,44.8750,-114.2500,44.9375]"
doi1m2011_44114h3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h3sw_usda.tif,"[-114.3750,44.8750,-114.3125,44.9375]"
doi1m2011_44114h4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h4ne_usda.tif,"[-114.4375,44.9375,-114.3750,45.0000]"
doi1m2011_44114h4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h4nw_usda.tif,"[-114.5000,44.9375,-114.4375,45.0000]"
doi1m2011_44114h4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h4se_usda.tif,"[-114.4375,44.8750,-114.3750,44.9375]"
doi1m2011_44114h4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h4sw_usda.tif,"[-114.5000,44.8750,-114.4375,44.9375]"
doi1m2011_44114h5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h5ne_usda.tif,"[-114.5625,44.9375,-114.5000,45.0000]"
doi1m2011_44114h5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h5nw_usda.tif,"[-114.6250,44.9375,-114.5625,45.0000]"
doi1m2011_44114h5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h5se_usda.tif,"[-114.5625,44.8750,-114.5000,44.9375]"
doi1m2011_44114h5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h5sw_usda.tif,"[-114.6250,44.8750,-114.5625,44.9375]"
doi1m2011_44114h6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h6ne_usda.tif,"[-114.6875,44.9375,-114.6250,45.0000]"
doi1m2011_44114h6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h6nw_usda.tif,"[-114.7500,44.9375,-114.6875,45.0000]"
doi1m2011_44114h6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h6se_usda.tif,"[-114.6875,44.8750,-114.6250,44.9375]"
doi1m2011_44114h6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h6sw_usda.tif,"[-114.7500,44.8750,-114.6875,44.9375]"
doi1m2011_44114h7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h7ne_usda.tif,"[-114.8125,44.9375,-114.7500,45.0000]"
doi1m2011_44114h7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h7nw_usda.tif,"[-114.8750,44.9375,-114.8125,45.0000]"
doi1m2011_44114h7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h7se_usda.tif,"[-114.8125,44.8750,-114.7500,44.9375]"
doi1m2011_44114h7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h7sw_usda.tif,"[-114.8750,44.8750,-114.8125,44.9375]"
doi1m2011_44114h8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h8ne_usda.tif,"[-114.9375,44.9375,-114.8750,45.0000]"
doi1m2011_44114h8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h8nw_usda.tif,"[-115.0000,44.9375,-114.9375,45.0000]"
doi1m2011_44114h8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h8se_usda.tif,"[-114.9375,44.8750,-114.8750,44.9375]"
doi1m2011_44114h8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44114h8sw_usda.tif,"[-115.0000,44.8750,-114.9375,44.9375]"
doi1m2011_44115a1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a1ne_usda.tif,"[-115.0625,44.0625,-115.0000,44.1250]"
doi1m2011_44115a1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a1nw_usda.tif,"[-115.1250,44.0625,-115.0625,44.1250]"
doi1m2011_44115a1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a1se_usda.tif,"[-115.0625,44.0000,-115.0000,44.0625]"
doi1m2011_44115a1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a1sw_usda.tif,"[-115.1250,44.0000,-115.0625,44.0625]"
doi1m2011_44115a2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a2ne_usda.tif,"[-115.1875,44.0625,-115.1250,44.1250]"
doi1m2011_44115a2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a2nw_usda.tif,"[-115.2500,44.0625,-115.1875,44.1250]"
doi1m2011_44115a2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a2se_usda.tif,"[-115.1875,44.0000,-115.1250,44.0625]"
doi1m2011_44115a2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a2sw_usda.tif,"[-115.2500,44.0000,-115.1875,44.0625]"
doi1m2011_44115a3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a3ne_usda.tif,"[-115.3125,44.0625,-115.2500,44.1250]"
doi1m2011_44115a3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a3nw_usda.tif,"[-115.3750,44.0625,-115.3125,44.1250]"
doi1m2011_44115a3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a3se_usda.tif,"[-115.3125,44.0000,-115.2500,44.0625]"
doi1m2011_44115a3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a3sw_usda.tif,"[-115.3750,44.0000,-115.3125,44.0625]"
doi1m2011_44115a4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a4ne_usda.tif,"[-115.4375,44.0625,-115.3750,44.1250]"
doi1m2011_44115a4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a4nw_usda.tif,"[-115.5000,44.0625,-115.4375,44.1250]"
doi1m2011_44115a4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a4se_usda.tif,"[-115.4375,44.0000,-115.3750,44.0625]"
doi1m2011_44115a4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a4sw_usda.tif,"[-115.5000,44.0000,-115.4375,44.0625]"
doi1m2011_44115a5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a5ne_usda.tif,"[-115.5625,44.0625,-115.5000,44.1250]"
doi1m2011_44115a5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a5nw_usda.tif,"[-115.6250,44.0625,-115.5625,44.1250]"
doi1m2011_44115a5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a5se_usda.tif,"[-115.5625,44.0000,-115.5000,44.0625]"
doi1m2011_44115a5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a5sw_usda.tif,"[-115.6250,44.0000,-115.5625,44.0625]"
doi1m2011_44115a6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a6ne_usda.tif,"[-115.6875,44.0625,-115.6250,44.1250]"
doi1m2011_44115a6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a6nw_usda.tif,"[-115.7500,44.0625,-115.6875,44.1250]"
doi1m2011_44115a6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a6se_usda.tif,"[-115.6875,44.0000,-115.6250,44.0625]"
doi1m2011_44115a6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a6sw_usda.tif,"[-115.7500,44.0000,-115.6875,44.0625]"
doi1m2011_44115a7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a7ne_usda.tif,"[-115.8125,44.0625,-115.7500,44.1250]"
doi1m2011_44115a7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a7nw_usda.tif,"[-115.8750,44.0625,-115.8125,44.1250]"
doi1m2011_44115a7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a7se_usda.tif,"[-115.8125,44.0000,-115.7500,44.0625]"
doi1m2011_44115a7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a7sw_usda.tif,"[-115.8750,44.0000,-115.8125,44.0625]"
doi1m2011_44115a8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a8ne_usda.tif,"[-115.9375,44.0625,-115.8750,44.1250]"
doi1m2011_44115a8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a8nw_usda.tif,"[-116.0000,44.0625,-115.9375,44.1250]"
doi1m2011_44115a8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a8se_usda.tif,"[-115.9375,44.0000,-115.8750,44.0625]"
doi1m2011_44115a8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115a8sw_usda.tif,"[-116.0000,44.0000,-115.9375,44.0625]"
doi1m2011_44115b1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b1ne_usda.tif,"[-115.0625,44.1875,-115.0000,44.2500]"
doi1m2011_44115b1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b1nw_usda.tif,"[-115.1250,44.1875,-115.0625,44.2500]"
doi1m2011_44115b1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b1se_usda.tif,"[-115.0625,44.1250,-115.0000,44.1875]"
doi1m2011_44115b1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b1sw_usda.tif,"[-115.1250,44.1250,-115.0625,44.1875]"
doi1m2011_44115b2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b2ne_usda.tif,"[-115.1875,44.1875,-115.1250,44.2500]"
doi1m2011_44115b2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b2nw_usda.tif,"[-115.2500,44.1875,-115.1875,44.2500]"
doi1m2011_44115b2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b2se_usda.tif,"[-115.1875,44.1250,-115.1250,44.1875]"
doi1m2011_44115b2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b2sw_usda.tif,"[-115.2500,44.1250,-115.1875,44.1875]"
doi1m2011_44115b3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b3ne_usda.tif,"[-115.3125,44.1875,-115.2500,44.2500]"
doi1m2011_44115b3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b3nw_usda.tif,"[-115.3750,44.1875,-115.3125,44.2500]"
doi1m2011_44115b3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b3se_usda.tif,"[-115.3125,44.1250,-115.2500,44.1875]"
doi1m2011_44115b3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b3sw_usda.tif,"[-115.3750,44.1250,-115.3125,44.1875]"
doi1m2011_44115b4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b4ne_usda.tif,"[-115.4375,44.1875,-115.3750,44.2500]"
doi1m2011_44115b4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b4nw_usda.tif,"[-115.5000,44.1875,-115.4375,44.2500]"
doi1m2011_44115b4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b4se_usda.tif,"[-115.4375,44.1250,-115.3750,44.1875]"
doi1m2011_44115b4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b4sw_usda.tif,"[-115.5000,44.1250,-115.4375,44.1875]"
doi1m2011_44115b5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b5ne_usda.tif,"[-115.5625,44.1875,-115.5000,44.2500]"
doi1m2011_44115b5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b5nw_usda.tif,"[-115.6250,44.1875,-115.5625,44.2500]"
doi1m2011_44115b5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b5se_usda.tif,"[-115.5625,44.1250,-115.5000,44.1875]"
doi1m2011_44115b5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b5sw_usda.tif,"[-115.6250,44.1250,-115.5625,44.1875]"
doi1m2011_44115b6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b6ne_usda.tif,"[-115.6875,44.1875,-115.6250,44.2500]"
doi1m2011_44115b6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b6nw_usda.tif,"[-115.7500,44.1875,-115.6875,44.2500]"
doi1m2011_44115b6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b6se_usda.tif,"[-115.6875,44.1250,-115.6250,44.1875]"
doi1m2011_44115b6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b6sw_usda.tif,"[-115.7500,44.1250,-115.6875,44.1875]"
doi1m2011_44115b7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b7ne_usda.tif,"[-115.8125,44.1875,-115.7500,44.2500]"
doi1m2011_44115b7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b7nw_usda.tif,"[-115.8750,44.1875,-115.8125,44.2500]"
doi1m2011_44115b7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b7se_usda.tif,"[-115.8125,44.1250,-115.7500,44.1875]"
doi1m2011_44115b7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b7sw_usda.tif,"[-115.8750,44.1250,-115.8125,44.1875]"
doi1m2011_44115b8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b8ne_usda.tif,"[-115.9375,44.1875,-115.8750,44.2500]"
doi1m2011_44115b8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b8nw_usda.tif,"[-116.0000,44.1875,-115.9375,44.2500]"
doi1m2011_44115b8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b8se_usda.tif,"[-115.9375,44.1250,-115.8750,44.1875]"
doi1m2011_44115b8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115b8sw_usda.tif,"[-116.0000,44.1250,-115.9375,44.1875]"
doi1m2011_44115c1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c1ne_usda.tif,"[-115.0625,44.3125,-115.0000,44.3750]"
doi1m2011_44115c1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c1nw_usda.tif,"[-115.1250,44.3125,-115.0625,44.3750]"
doi1m2011_44115c1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c1se_usda.tif,"[-115.0625,44.2500,-115.0000,44.3125]"
doi1m2011_44115c1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c1sw_usda.tif,"[-115.1250,44.2500,-115.0625,44.3125]"
doi1m2011_44115c2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c2ne_usda.tif,"[-115.1875,44.3125,-115.1250,44.3750]"
doi1m2011_44115c2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/44/doi1m2011_44115c2nw_usda.tif,"[-115.2500,44.3125,-115.1875,44.3750]"
